Date,Open,High,Low,Close,Adj Close,Volume,upper,lower,rsi,signal
2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8808.900390625,267300,9083.554506994478,7975.360532068022,60.09082734011983,0
2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,8797.400390625,210100,9112.277492618157,7986.832565975592,58.15814233306623,0
2015-02-03,8823.150390625,8837.2998046875,8726.650390625,8756.5498046875,8756.5498046875,208700,9132.381454364075,8004.543545635925,51.14606330850631,0
2015-02-04,8789.150390625,8792.849609375,8704.400390625,8723.7001953125,8723.7001953125,195300,9125.88805463552,8070.671955130105,45.81562351232492,0
2015-02-05,8733.099609375,8838.4501953125,8683.650390625,8711.7001953125,8711.7001953125,173600,9103.456085960848,8154.063933570401,43.81393995368503,0
2015-02-06,8696.849609375,8726.2001953125,8645.5498046875,8661.0498046875,8661.0498046875,171300,9087.042099440281,8213.122939622219,35.87508962203739,0
2015-02-09,8584.400390625,8605.5498046875,8516.349609375,8526.349609375,8526.349609375,146800,9068.87407316654,8255.475926833458,22.730999837949568,0
2015-02-10,8478.099609375,8646.25,8470.5,8565.5498046875,8565.5498046875,196200,9051.83600185963,8296.76897860912,31.496049676690447,0
2015-02-11,8603.2998046875,8651.9501953125,8593.650390625,8627.400390625,8627.400390625,161600,9025.77322795269,8355.63175251606,43.607755438438886,0
2015-02-12,8676.9501953125,8732.5498046875,8599.25,8711.5498046875,8711.5498046875,158800,8985.249301120906,8439.555679347844,56.23943590895331,0
2015-02-13,8741.5,8822.099609375,8729.650390625,8805.5,8805.5,221900,8983.354841820703,8472.585099585547,66.34068106452628,0
2015-02-16,8831.400390625,8870.099609375,8793.400390625,8809.349609375,8809.349609375,136400,8979.474310016853,8506.020611858148,66.71842378887077,0
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,8869.099609375,147600,8983.542559067939,8533.79230421331,72.47232946442033,0
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,8895.2998046875,213300,8999.394382339628,8537.910500472872,74.76775210021505,0
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,8833.599609375,197600,9005.575099563117,8542.139744186883,60.50913520837167,0
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,8754.9501953125,139600,9005.34352898083,8541.72629523792,46.84416285315686,0
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,8762.099609375,149800,8999.848924463524,8539.870899755228,48.1221485618641,0
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,8767.25,135200,8982.961436341355,8542.433387877396,49.178416726230516,0
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,8683.849609375,217500,8961.953143354116,8540.396661333383,35.2371520643717,0
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,8844.599609375,249500,8939.75260687717,8551.822197810332,60.88443560485487,0
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,8956.75,218100,8967.477202429549,8538.88256319545,70.62399352897478,0
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,8996.25,177800,9002.984797924819,8523.259928637683,73.42107202942645,0
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,8922.650390625,248400,9021.611730354847,8521.243054801404,60.533592009158475,0
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,8937.75,160100,9041.849335527451,8522.410430097549,62.16842413971485,0
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,8756.75,155500,9042.305146224895,8526.459599868856,38.956216631976474,0
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,8712.0498046875,163800,9040.695948640412,8533.168797453338,35.07509274834952,0
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,8699.9501953125,172800,9022.275350707372,8568.949453980127,33.97560325201391,0
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,8776.0,173900,9005.754456039282,8606.515368179469,46.60072598436776,0
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,8647.75,179200,9003.109888988785,8611.194896167466,33.59906418167343,0
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,8633.150390625,163300,9010.076571373744,8596.388272376256,32.36552226923472,0
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,8723.2998046875,177000,9009.020945560409,8589.22387865834,46.82983113022683,0
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,8685.900390625,156400,9008.759452081138,8577.140450262612,42.32377048354016,0
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,8634.650390625,163500,9004.94579377425,8557.509186694499,36.54181351223173,0
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,8570.900390625,174600,9000.625485860917,8529.389553201581,30.352380959641224,0
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,8550.900390625,150700,9002.537004869911,8499.208112317589,28.53293863675762,0
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,8542.9501953125,156700,9008.525817267759,8472.01929991974,27.739748871281776,0
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,8530.7998046875,161000,9012.492711603774,8444.922425114977,26.394101786229214,0
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,8342.150390625,280100,9038.779103415342,8376.126072365907,13.863862591070713,0
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,8341.400390625,193000,9059.971637960289,8320.688615945963,13.832533970810971,Buy
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,8492.2998046875,134700,9044.970481834425,8300.459791603076,44.24938369370568,0
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,8491.0,167200,9004.755545638674,8294.099727798826,44.08851624088691,0
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,8586.25,125500,8945.163989262075,8312.691284175426,57.63286639739675,0
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,8659.900390625,146900,8900.953127186463,8330.627146251036,65.408238025143,0
2015-04-07,8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,8660.2998046875,148700,8845.026525798236,8358.808728108015,65.4495024619227,0
2015-04-08,8698.9501953125,8730.5,8679.7998046875,8714.400390625,8714.400390625,148200,8837.917248689953,8361.683044278796,71.0606520078622,0
2015-04-09,8756.2001953125,8785.5,8682.4501953125,8778.2998046875,8778.2998046875,152700,8849.504086146904,8356.721206821845,76.47557928777391,0
2015-04-10,8774.349609375,8787.400390625,8733.599609375,8780.349609375,8780.349609375,139000,8862.6316126218,8351.6336217532,76.64380902103869,0
2015-04-13,8801.75,8841.650390625,8762.099609375,8834.0,8834.0,121600,8874.752196953255,8345.313037421745,80.9276205041677,0
2015-04-16,8757.0498046875,8760.0,8645.650390625,8706.7001953125,8706.7001953125,142900,8880.763004042956,8345.197249863295,53.16374895397081,0
2015-04-17,8698.0498046875,8699.849609375,8596.7001953125,8606.0,8606.0,150400,8879.250178358978,8343.995036484774,40.10354767422835,0
2015-04-20,8618.7998046875,8619.9501953125,8422.75,8448.099609375,8448.099609375,148900,8869.581365414842,8326.143829897659,27.426087269234827,0
2015-04-21,8416.099609375,8469.349609375,8352.7001953125,8377.75,8377.75,407800,8867.761465998674,8297.148690251326,23.46097679878187,0
2015-04-22,8400.400390625,8449.9501953125,8284.7001953125,8429.7001953125,8429.7001953125,171800,8864.263156260538,8280.151980458213,32.15314105523407,0
2015-04-23,8478.2001953125,8504.9501953125,8361.849609375,8398.2998046875,8398.2998046875,156000,8865.818596203744,8261.336481921257,29.70621189800329,0
2015-04-24,8405.7001953125,8413.2998046875,8273.349609375,8305.25,8305.25,173600,8874.9147022905,8227.675336772,23.379307244101142,0
2015-04-27,8330.5498046875,8334.4501953125,8202.349609375,8213.7998046875,8213.7998046875,171500,8891.984810178705,8177.690189821295,18.6857254028871,0
2015-04-28,8215.5498046875,8308.0,8185.14990234375,8285.599609375,8285.599609375,174600,8896.737467811698,8148.417512657051,31.619490287871486,0
2015-04-29,8274.7998046875,8308.2001953125,8219.2001953125,8239.75,8239.75,160400,8904.590707894546,8130.324233511703,28.184241856167162,0
2015-04-30,8224.5,8229.400390625,8144.75,8181.5,8181.5,267700,8917.921841870368,8101.003060473383,24.179360684209286,0
2015-05-04,8230.0498046875,8346.0,8220.4501953125,8331.9501953125,8331.9501953125,131700,8917.54618447109,8085.34375693516,47.361920374870074,0
2015-05-05,8338.400390625,8355.650390625,8280.599609375,8324.7998046875,8324.7998046875,155500,8916.686197504714,8069.5837243702845,46.55018657734988,0
2015-05-06,8316.599609375,8331.9501953125,8083.0,8097.0,8097.0,209600,8924.838071709226,8012.506850165773,28.12321110433743,0
2015-05-07,8077.0,8122.60009765625,7997.14990234375,8057.2998046875,8057.2998046875,161600,8920.406471003997,7956.678392277252,25.973026570861848,0
2015-05-08,8131.5,8224.9501953125,8123.4501953125,8191.5,8191.5,183100,8897.155395854104,7933.049486958397,43.496738165096886,0
2015-05-11,8243.2001953125,8332.75,8224.650390625,8325.25,8325.25,192000,8857.837360545638,7933.452483204362,55.963883092149565,0
2015-05-12,8326.150390625,8326.650390625,8115.2998046875,8126.9501953125,8126.9501953125,173400,8802.9968288282,7923.158053984303,40.1878449322548,0
2015-05-13,8181.5498046875,8254.9501953125,8089.7998046875,8235.4501953125,8235.4501953125,169800,8732.287805282454,7939.377136123794,49.52936541671996,0
2015-05-14,8232.4501953125,8236.25,8137.2998046875,8224.2001953125,8224.2001953125,134800,8627.273509720353,7983.411451217146,48.58522547082033,0
2015-05-15,8240.2998046875,8279.2001953125,8212.2001953125,8262.349609375,8262.349609375,129800,8543.96409927312,8022.285803070628,52.28634325669017,0
2015-05-18,8284.9501953125,8384.599609375,8271.9501953125,8373.650390625,8373.650390625,148700,8488.871236433322,8054.143704972929,61.89068668587508,0
2015-05-19,8356.2001953125,8427.7998046875,8335.0,8365.650390625,8365.650390625,140300,8473.482326506013,8061.287693025237,60.83448265993869,0
2015-05-20,8392.650390625,8440.349609375,8391.4501953125,8423.25,8423.25,123600,8481.802685418428,8057.517334112821,65.86722718056868,0
2015-05-21,8434.5,8446.349609375,8382.5,8421.0,8421.0,143800,8480.017286107592,8058.432713892408,65.47285477389633,0
2015-05-22,8432.5,8489.5498046875,8420.599609375,8458.9501953125,8458.9501953125,187300,8492.405801367695,8052.1092376948045,69.2047819946996,0
2015-05-25,8438.150390625,8441.9501953125,8364.150390625,8370.25,8370.25,121300,8499.590580231023,8051.424458831476,53.10557692999332,0
2015-05-26,8377.099609375,8378.900390625,8320.0498046875,8339.349609375,8339.349609375,116800,8505.623588177683,8057.946431353566,48.3988005469246,0
2015-05-27,8302.75,8342.849609375,8277.9501953125,8334.599609375,8334.599609375,165500,8509.318572911681,8059.1514466195695,47.62025145093975,0
2015-05-28,8345.7001953125,8364.5,8270.150390625,8319.0,8319.0,232300,8512.773395296852,8063.621624234399,44.78135226851116,0
2015-05-29,8327.099609375,8443.900390625,8305.7001953125,8433.650390625,8433.650390625,363900,8528.450298453969,8073.159760139781,63.809483215586766,0
2015-06-01,8417.25,8467.150390625,8405.400390625,8433.400390625,8433.400390625,122200,8540.848154057909,8070.906924067091,63.75199883097756,0
2015-06-02,8442.7998046875,8445.349609375,8226.0498046875,8236.4501953125,8236.4501953125,146800,8538.247759789629,8064.672357397872,34.42978986677724,0
2015-06-03,8232.4501953125,8236.7001953125,8094.14990234375,8135.10009765625,8135.10009765625,171400,8533.753346027486,8072.976780925637,26.814020038510918,0
2015-06-04,8155.14990234375,8160.0498046875,8056.75,8130.64990234375,8130.64990234375,154700,8522.799263492177,8091.265873226571,26.505100737536665,0
2015-06-05,8119.14990234375,8191.0,8100.14990234375,8114.7001953125,8114.7001953125,162100,8530.064475125397,8076.320681124602,25.253791670116215,0
2015-06-08,8124.35009765625,8131.0,8030.5498046875,8044.14990234375,8044.14990234375,135900,8543.428036503428,8034.847109980948,20.193513614925223,0
2015-06-09,8026.5,8057.14990234375,8005.14990234375,8022.39990234375,8022.39990234375,136000,8555.920116430356,8011.900000757144,18.799892135955204,0
2015-06-10,8024.14990234375,8152.25,8023.7998046875,8124.4501953125,8124.4501953125,136800,8558.928290122005,7997.7918270654945,41.52249262160725,0
2015-06-11,8157.2998046875,8163.0498046875,7958.25,7965.35009765625,7965.35009765625,166200,8578.50230960784,7952.332797814034,27.25419365917665,0
2015-06-12,7959.85009765625,7995.60009765625,7940.2998046875,7982.89990234375,7982.89990234375,136600,8589.086114097832,7913.804022620919,30.4191073237547,0
2015-06-15,7986.60009765625,8057.7001953125,7944.85009765625,8013.89990234375,8013.89990234375,133000,8581.846181838286,7885.06890605234,36.29406140256938,0
2015-06-16,8004.2001953125,8061.85009765625,7952.35009765625,8047.2998046875,8047.2998046875,124000,8569.569306104744,7865.51072319213,42.564001672381174,0
2015-06-17,8084.2001953125,8136.85009765625,8048.9501953125,8091.5498046875,8091.5498046875,152500,8543.299134196697,7858.610875568929,50.335099539166684,0
2015-06-18,8113.7001953125,8186.89990234375,8101.7998046875,8174.60009765625,8174.60009765625,144800,8514.998312115866,7862.271707415383,61.93456837938363,0
2015-06-19,8201.150390625,8250.7998046875,8195.650390625,8224.9501953125,8224.9501953125,147100,8478.316903360901,7875.553116170349,67.46304888428,0
2015-06-22,8259.2998046875,8369.4501953125,8257.400390625,8353.099609375,8353.099609375,122700,8475.232806838656,7876.922173630093,77.46093959379874,0
2015-06-23,8377.4501953125,8398.4501953125,8334.9501953125,8381.5498046875,8381.5498046875,131700,8482.738277269604,7873.636722730396,79.16641482383841,0
2015-06-24,8399.400390625,8421.349609375,8338.900390625,8360.849609375,8360.849609375,130100,8487.09999001126,7871.900009988739,74.26031020704964,0
2015-06-25,8336.25,8423.150390625,8329.5,8398.0,8398.0,201200,8500.477072000553,7866.422927999448,77.291138767165,0
2015-06-26,8393.9501953125,8408.5498046875,8339.7001953125,8381.099609375,8381.099609375,110600,8489.889421557464,7871.755500317537,72.62296874829244,0
2015-06-29,8247.0498046875,8329.4501953125,8195.650390625,8318.400390625,8318.400390625,132000,8468.223099551658,7881.921822323342,57.233771754177205,0
2015-06-30,8316.349609375,8378.0,8298.9501953125,8368.5,8368.5,158500,8486.367130407294,7876.982771936457,64.45586880407632,0
2015-07-01,8376.25,8481.599609375,8370.150390625,8453.0498046875,8453.0498046875,131800,8524.406623598521,7870.738249448355,73.51399461956369,0
2015-07-02,8471.9501953125,8479.25,8433.2001953125,8444.900390625,8444.900390625,112000,8556.383107268432,7870.18681460657,71.40915334655823,0
2015-07-03,8440.099609375,8497.75,8424.150390625,8484.900390625,8484.900390625,88400,8592.016008685783,7871.573932720469,75.53497008145096,0
2015-07-06,8386.150390625,8533.150390625,8386.150390625,8522.150390625,8522.150390625,101500,8626.761043099212,7884.628947135164,78.93236635636524,0
2015-07-07,8525.5,8561.349609375,8483.849609375,8510.7998046875,8510.7998046875,122200,8650.819212565475,7909.410767903274,75.11803913038757,0
2015-07-08,8439.2001953125,8457.5,8341.400390625,8363.0498046875,8363.0498046875,188100,8656.968283064449,7927.121658341802,42.80627302359032,0
2015-07-09,8364.849609375,8400.2998046875,8323.0,8328.5498046875,8328.5498046875,131300,8641.251216144483,7979.158695964893,38.20186434846082,0
2015-07-10,8365.7001953125,8377.099609375,8315.400390625,8360.5498046875,8360.5498046875,154100,8622.46533150603,8035.709570837722,44.80945674303901,0
2015-07-13,8397.25,8471.650390625,8355.400390625,8459.650390625,8459.650390625,117800,8609.548345940728,8093.201605231147,60.50347745257827,0
2015-07-14,8470.599609375,8480.25,8424.099609375,8454.099609375,8454.099609375,101700,8590.04374266225,8153.386188978376,59.36876273726096,0
2015-07-15,8463.400390625,8531.400390625,8462.9501953125,8523.7998046875,8523.7998046875,105500,8577.841443532363,8208.81348810826,68.32111827073113,0
2015-07-16,8546.150390625,8616.099609375,8542.900390625,8608.0498046875,8608.0498046875,116000,8593.05126054862,8236.948641795128,75.99340735041537,0
2015-07-17,8623.650390625,8642.9501953125,8593.150390625,8609.849609375,8609.849609375,105000,8608.97832982976,8259.51151392024,76.14153438902225,Sell
2015-07-20,8623.900390625,8624.099609375,8559.0,8603.4501953125,8603.4501953125,90600,8632.539890365248,8260.985011978502,74.18838346261846,Sell
2015-07-21,8601.5,8646.75,8517.900390625,8529.4501953125,8529.4501953125,164100,8640.777725614502,8267.537215791748,54.71328292712692,0
2015-07-22,8512.25,8643.900390625,8498.650390625,8633.5,8633.5,136800,8665.231143030906,8270.348837437843,68.61474008152359,0
2015-07-23,8643.9501953125,8654.75,8573.7998046875,8589.7998046875,8589.7998046875,132900,8679.1331833864,8275.626777551099,59.42172273011623,0
2015-07-24,8588.150390625,8589.150390625,8513.5,8521.5498046875,8521.5498046875,127400,8681.774933445666,8287.030047023085,47.49570348823804,0
2015-07-27,8492.099609375,8492.2001953125,8351.5498046875,8361.0,8361.0,136600,8677.166414522466,8295.898526883784,30.318654276744482,0
2015-07-28,8371.099609375,8397.400390625,8321.75,8337.0,8337.0,174600,8680.16309006834,8289.75185133791,28.471563425946968,0
2015-07-29,8365.599609375,8381.5,8338.4501953125,8375.0498046875,8375.0498046875,141000,8681.98021395969,8280.134727446559,35.90094093765612,0
2015-07-30,8417.0,8458.900390625,8408.2998046875,8421.7998046875,8421.7998046875,215200,8681.962730110074,8277.842152702426,44.41338637161783,0
2015-07-31,8456.099609375,8548.9501953125,8448.0,8532.849609375,8532.849609375,203300,8685.74299047157,8278.85681421593,59.67739742699381,0
2015-08-03,8510.650390625,8563.9501953125,8508.099609375,8543.0498046875,8543.0498046875,156700,8687.86167351558,8278.828072578171,60.86199032740214,0
2015-08-04,8564.099609375,8565.150390625,8448.25,8516.900390625,8516.900390625,187400,8688.357224395397,8278.942580292103,55.817410752958125,0
2015-08-05,8547.4501953125,8591.849609375,8545.849609375,8567.9501953125,8567.9501953125,132800,8693.637974672127,8294.151869077874,63.00156363266774,0
2015-08-06,8585.7998046875,8606.2998046875,8551.5,8588.650390625,8588.650390625,134900,8694.835600437607,8318.964301906144,65.71425043895633,0
2015-08-07,8580.7998046875,8595.9501953125,8552.7001953125,8564.599609375,8564.599609375,143700,8693.37863515944,8340.82624765306,59.61969507601334,0
2015-08-10,8577.0,8621.5498046875,8497.7998046875,8525.599609375,8525.599609375,123400,8694.606166689007,8346.193637998493,50.50515353788808,0
2015-08-11,8548.4501953125,8556.25,8441.2998046875,8462.349609375,8462.349609375,154400,8694.39560647448,8347.229198213021,38.92424885105907,0
2015-08-12,8445.7001953125,8446.9501953125,8337.9501953125,8349.4501953125,8349.4501953125,190000,8701.808863711416,8322.380980038582,26.1034100177349,0
2015-08-13,8384.4501953125,8429.5,8339.75,8355.849609375,8355.849609375,189200,8695.757582229106,8303.212241989646,27.72271189351676,0
2015-08-14,8402.349609375,8530.099609375,8381.2001953125,8518.5498046875,8518.5498046875,155900,8684.518048631428,8305.321795118572,56.682521347818955,0
2015-08-17,8530.5,8530.599609375,8428.0498046875,8477.2998046875,8477.2998046875,174700,8671.27478181668,8305.950022870818,50.52359234428619,0
2015-08-18,8505.849609375,8525.75,8433.599609375,8466.5498046875,8466.5498046875,153300,8667.333468930039,8303.60129669496,48.863225964843444,0
2015-08-19,8468.0498046875,8520.4501953125,8425.9501953125,8495.150390625,8495.150390625,130500,8646.716875912683,8310.382928774816,53.71901706682266,0
2015-08-20,8471.0498046875,8501.349609375,8359.75,8372.75,8372.75,184100,8633.634730602043,8301.760093616707,36.1097775634687,0
2015-08-21,8305.400390625,8322.2001953125,8225.0498046875,8299.9501953125,8299.9501953125,201300,8636.427799082787,8276.807064198463,29.26333437161803,0
2015-08-24,8055.9501953125,8060.0498046875,7769.39990234375,7809.0,7809.0,312400,8768.864562497321,8089.170300783928,11.54661429128869,0
2015-08-25,7895.39990234375,7925.39990234375,7667.25,7880.7001953125,7880.7001953125,299100,8824.313595604988,7988.091287207514,20.031440201636656,Buy
2015-08-26,7865.25,7930.0498046875,7777.10009765625,7791.85009765625,7791.85009765625,216600,8877.533304089879,7876.551608019497,17.53081099459679,Buy
2015-08-27,7921.60009765625,7963.60009765625,7862.2998046875,7948.9501953125,7948.9501953125,305000,8888.46772307013,7818.332228101743,34.80039513825966,Buy
2015-08-28,8053.7001953125,8091.7998046875,7961.64990234375,8001.9501953125,8001.9501953125,195600,8876.904795161976,7776.805214603649,39.89576690932988,0
2015-08-31,8009.25,8043.60009765625,7947.9501953125,7971.2998046875,7971.2998046875,198200,8860.306943802889,7736.228065962738,37.84336661491943,0
2015-09-01,7907.9501953125,7929.10009765625,7746.5,7785.85009765625,7785.85009765625,184900,8857.934502219494,7665.495478249256,27.552229207048924,0
2015-09-02,7856.64990234375,7862.5498046875,7699.25,7717.0,7717.0,215300,8844.13025220254,7594.20470873496,24.574911199494437,0
2015-09-03,7774.4501953125,7845.60009765625,7754.0498046875,7823.0,7823.0,155800,8804.350274943834,7557.419646931166,37.12698102629918,0
2015-09-04,7803.39990234375,7804.89990234375,7626.85009765625,7655.0498046875,7655.0498046875,193600,8773.541160237723,7497.273781168527,28.203123630795602,0
2015-09-07,7685.85009765625,7705.0498046875,7545.89990234375,7558.7998046875,7558.7998046875,141400,8746.853854105566,7427.281106831932,24.2025237990769,0
2015-09-08,7587.7001953125,7720.89990234375,7539.5,7688.25,7688.25,172200,8706.27274434456,7390.45225565544,38.32260360959534,0
2015-09-09,7805.85009765625,7846.0498046875,7764.5498046875,7818.60009765625,7818.60009765625,208400,8671.364749965545,7372.275240268829,49.65514677774313,0
2015-09-10,7729.0498046875,7819.85009765625,7678.5,7788.10009765625,7788.10009765625,160300,8631.026199332588,7355.838839729913,47.21908316680274,0
2015-09-11,7833.7998046875,7864.85009765625,7759.89990234375,7789.2998046875,7789.2998046875,136400,8549.969318626781,7363.970720435717,47.341025181275775,0
2015-09-14,7811.10009765625,7879.9501953125,7761.85009765625,7872.25,7872.25,122800,8467.371895887276,7386.063162706473,55.81152281441614,0
2015-09-15,7867.35009765625,7880.0,7799.75,7829.10009765625,7829.10009765625,136500,8373.05488678465,7416.635201105976,50.71880952311253,0
2015-09-16,7886.85009765625,7913.89990234375,7853.2998046875,7899.14990234375,7899.14990234375,140000,8251.157438106884,7478.932600955615,58.15684339987165,0
2015-09-18,7967.4501953125,8055.0,7955.85009765625,7981.89990234375,7981.89990234375,241800,8155.475629085126,7535.52940021175,65.53149808761569,0
2015-09-21,7911.5,7987.89990234375,7908.35009765625,7977.10009765625,7977.10009765625,121800,8064.2079765168955,7594.512043014355,64.7373364835756,0
2015-09-22,8014.7998046875,8021.60009765625,7787.75,7812.0,7812.0,168400,8064.307048886933,7594.712970644317,43.151804318082114,0
2015-09-23,7737.35009765625,7882.89990234375,7723.25,7845.9501953125,7845.9501953125,146700,8061.486370798671,7594.058648732579,47.47357730193261,0
2015-09-24,7838.39990234375,7894.5,7804.10009765625,7868.5,7868.5,202500,8065.3524396011635,7597.857570164462,50.474507031327164,0
2015-09-28,7892.7998046875,7893.9501953125,7787.9501953125,7795.7001953125,7795.7001953125,136300,8051.457609707454,7596.427400058171,41.32738275258445,0
2015-09-29,7725.7001953125,7926.5498046875,7691.2001953125,7843.2998046875,7843.2998046875,240700,8027.920743016616,7604.099227686508,48.63144202196562,0
2015-09-30,7924.25,7957.7001953125,7874.5,7948.89990234375,7948.89990234375,210700,8023.556946252001,7606.223034216749,61.418046191035415,0
2015-10-01,7992.0498046875,8008.25,7930.64990234375,7950.89990234375,7950.89990234375,156900,8039.872886352759,7606.412074584741,61.635085800787365,0
2015-10-05,8005.10009765625,8128.89990234375,8005.10009765625,8119.2998046875,8119.2998046875,183100,8090.9703795949545,7595.544561811296,75.53869376249972,0
2015-10-06,8180.4501953125,8180.9501953125,8096.5,8152.89990234375,8152.89990234375,178500,8143.150782468381,7576.354149172244,77.49175088579022,Sell
2015-10-07,8146.2001953125,8188.89990234375,8132.89990234375,8177.39990234375,8177.39990234375,193900,8185.641326082708,7586.098615323542,78.9615432010747,Sell
2015-10-08,8196.75,8196.75,8105.85009765625,8129.35009765625,8129.35009765625,171700,8190.795332870533,7637.999637832593,68.44311567510957,0
2015-10-09,8186.35009765625,8232.2001953125,8139.64990234375,8189.7001953125,8189.7001953125,199700,8220.429325419775,7658.510664814601,73.71949990063106,0
2015-10-12,8231.5,8244.5,8128.2001953125,8143.60009765625,8143.60009765625,199100,8244.723548819527,7666.716441414848,63.9223423836585,0
2015-10-13,8121.9501953125,8150.25,8088.60009765625,8131.7001953125,8131.7001953125,145900,8260.797663188723,7685.002336811276,61.39494728414778,0
2015-10-14,8102.39990234375,8139.2998046875,8096.35009765625,8107.89990234375,8107.89990234375,138900,8269.109826351872,7708.550183413751,56.07385239189599,0
2015-10-15,8134.35009765625,8190.5498046875,8129.7998046875,8179.5,8179.5,167200,8291.169019017212,7717.215990748414,66.54220323623996,0
2015-10-16,8193.650390625,8246.400390625,8147.64990234375,8238.150390625,8238.150390625,156400,8317.328269382344,7731.961769680156,72.89237132480571,0
2015-10-19,8262.5498046875,8283.0498046875,8239.2001953125,8275.0498046875,8275.0498046875,124500,8350.133775054921,7736.7462542419535,76.28981750817337,0
2015-10-20,8280.2998046875,8294.0498046875,8229.2001953125,8261.650390625,8261.650390625,155100,8377.528054088627,7737.327024036373,72.33905026219077,0
2015-10-21,8258.349609375,8294.400390625,8217.150390625,8251.7001953125,8251.7001953125,144800,8400.183129292449,7742.1319585981755,69.14808504690693,0
2015-10-23,8308.25,8328.099609375,8280.75,8295.4501953125,8295.4501953125,152000,8415.09413662143,7775.565970800445,74.97295832902367,0
2015-10-26,8333.650390625,8336.2998046875,8252.0498046875,8260.5498046875,8260.5498046875,133900,8421.17284746659,7810.947220892785,63.4969535106884,0
2015-10-27,8230.349609375,8241.9501953125,8217.0498046875,8232.900390625,8232.900390625,156700,8420.055822669423,7848.504284752453,55.43067631963488,0
2015-10-28,8188.89990234375,8209.099609375,8131.7998046875,8171.2001953125,8171.2001953125,188900,8390.408339999047,7915.701767422828,41.360781721609044,0
2015-10-29,8175.4501953125,8179.60009765625,8098.0,8111.75,8111.75,217500,8355.521298169837,7977.433828783289,31.976190134021195,0
2015-10-30,8123.5498046875,8146.10009765625,8044.39990234375,8065.7998046875,8065.7998046875,199500,8338.93966004721,8005.7054571402905,26.416852697864442,0
2015-11-02,8054.5498046875,8060.7001953125,7995.60009765625,8050.7998046875,8050.7998046875,136100,8320.29842497575,8034.336682446125,24.73244029570273,0
2015-11-03,8086.35009765625,8100.35009765625,8031.75,8060.7001953125,8060.7001953125,132500,8324.59348014016,8024.181666344215,28.3508736048598,0
2015-11-04,8104.89990234375,8116.10009765625,8027.2998046875,8040.2001953125,8040.2001953125,122100,8330.374687679127,8007.130488102124,25.325658500132803,0
2015-11-05,8030.35009765625,8031.2001953125,7944.10009765625,7955.4501953125,7955.4501953125,132100,8345.180899178493,7970.129305899633,16.559568539348533,0
2015-11-06,7956.5498046875,8002.64990234375,7926.14990234375,7954.2998046875,7954.2998046875,219500,8357.182871988967,7940.622303792282,16.46672763716802,Buy
2015-11-09,7788.25,7937.75,7771.7001953125,7915.2001953125,7915.2001953125,211800,8366.986522625928,7903.368653155321,13.402135572550165,0
2015-11-10,7877.60009765625,7885.10009765625,7772.85009765625,7783.35009765625,7783.35009765625,165200,8397.189788548741,7837.140387232508,7.644805760266308,0
2015-11-13,7762.4501953125,7775.10009765625,7730.89990234375,7762.25,7762.25,160900,8420.331304705483,7777.053851544517,7.0622029791156535,Buy
2015-11-16,7732.9501953125,7838.85009765625,7714.14990234375,7806.60009765625,7806.60009765625,149500,8430.671843610686,7736.583332170565,22.046404655644608,Buy
